,index,subject,dataset,idv label,group label,size,size of pre,size of next,dist to pre,dist to next,gap,pre gap,next gap
724,725,verse272,train,8,2,18909,,18691,,19.72308292331602,19.72308292331602,,21.563858652847824
725,726,verse272,train,9,2,18691,18909,17757,19.72308292331602,21.563858652847824,21.563858652847824,19.72308292331602,22.22611077089287
726,727,verse272,train,10,2,17757,18691,18048,21.563858652847824,22.22611077089287,22.22611077089287,21.563858652847824,22.38302928559939
727,728,verse272,train,11,2,18048,17757,19192,22.22611077089287,22.38302928559939,22.38302928559939,22.22611077089287,23.366642891095847
728,729,verse272,train,12,2,19192,18048,20463,22.38302928559939,23.366642891095847,23.366642891095847,22.38302928559939,23.108440016582687
729,730,verse272,train,13,2,20463,19192,21889,23.366642891095847,23.108440016582687,23.108440016582687,23.366642891095847,23.021728866442675
730,731,verse272,train,14,2,21889,20463,23920,23.108440016582687,23.021728866442675,23.021728866442675,23.108440016582687,23.043437243605826
731,732,verse272,train,15,2,23920,21889,24475,23.021728866442675,23.043437243605826,23.043437243605826,23.021728866442675,24.1039415863879
732,733,verse272,train,16,2,24475,23920,28013,23.043437243605826,24.1039415863879,24.1039415863879,23.043437243605826,27.03701166919155
733,734,verse272,train,17,2,28013,24475,31424,24.1039415863879,27.03701166919155,27.03701166919155,24.1039415863879,29.30870177950569
734,735,verse272,train,18,2,31424,28013,35349,27.03701166919155,29.30870177950569,29.30870177950569,27.03701166919155,31.12876483254676
735,736,verse272,train,19,2,35349,31424,39153,29.30870177950569,31.12876483254676,31.12876483254676,29.30870177950569,34.292856398964496
736,737,verse272,train,20,3,39153,35349,43098,31.12876483254676,34.292856398964496,34.292856398964496,31.12876483254676,35.24202037341219
737,738,verse272,train,21,3,43098,39153,49108,34.292856398964496,35.24202037341219,35.24202037341219,34.292856398964496,34.36568055487916
738,739,verse272,train,22,3,49108,43098,49509,35.24202037341219,34.36568055487916,34.36568055487916,35.24202037341219,30.166206257996713
739,740,verse272,train,23,3,49509,49108,49958,34.36568055487916,30.166206257996713,30.166206257996713,34.36568055487916,
740,741,verse272,train,24,3,49958,49509,,30.166206257996713,,,30.166206257996713,
741,742,verse275,train,6,1,17160,,21242,,19.4164878389476,19.4164878389476,,19.748417658131498
742,743,verse275,train,7,1,21242,17160,27644,19.4164878389476,19.748417658131498,19.748417658131498,19.4164878389476,21.863211109075447
743,744,verse275,train,8,2,27644,21242,28648,19.748417658131498,21.863211109075447,21.863211109075447,19.748417658131498,23.958297101421877
744,745,verse275,train,9,2,28648,27644,27604,21.863211109075447,23.958297101421877,23.958297101421877,21.863211109075447,24.43358344574123
745,746,verse275,train,10,2,27604,28648,29600,23.958297101421877,24.43358344574123,24.43358344574123,23.958297101421877,24.73863375370596
746,747,verse275,train,11,2,29600,27604,31772,24.43358344574123,24.73863375370596,24.73863375370596,24.43358344574123,25.514701644346147
747,748,verse275,train,12,2,31772,29600,33156,24.73863375370596,25.514701644346147,25.514701644346147,24.73863375370596,26.324893162176366
748,749,verse275,train,13,2,33156,31772,36978,25.514701644346147,26.324893162176366,26.324893162176366,25.514701644346147,27.09243436828813
749,750,verse275,train,14,2,36978,33156,39980,26.324893162176366,27.09243436828813,27.09243436828813,26.324893162176366,28.089143810376278
750,751,verse275,train,15,2,39980,36978,42692,27.09243436828813,28.089143810376278,28.089143810376278,27.09243436828813,28.231188426986208
751,752,verse275,train,16,2,42692,39980,47208,28.089143810376278,28.231188426986208,28.231188426986208,28.089143810376278,29.427877939124322
752,753,verse275,train,17,2,47208,42692,52470,28.231188426986208,29.427877939124322,29.427877939124322,28.231188426986208,32.57299494980466
753,754,verse275,train,18,2,52470,47208,54864,29.427877939124322,32.57299494980466,32.57299494980466,29.427877939124322,34.539832078341085
754,755,verse275,train,19,2,54864,52470,61778,32.57299494980466,34.539832078341085,34.539832078341085,32.57299494980466,34.72751070837067
755,756,verse275,train,20,3,61778,54864,65896,34.539832078341085,34.72751070837067,34.72751070837067,34.539832078341085,37.48332962798263
756,757,verse275,train,21,3,65896,61778,76296,34.72751070837067,37.48332962798263,37.48332962798263,34.72751070837067,38.13135192987524
757,758,verse275,train,22,3,76296,65896,77962,37.48332962798263,38.13135192987524,38.13135192987524,37.48332962798263,37.067505985701274
758,759,verse275,train,23,3,77962,76296,73504,38.13135192987524,37.067505985701274,37.067505985701274,38.13135192987524,
759,760,verse275,train,24,3,73504,77962,,37.067505985701274,,,37.067505985701274,
760,761,verse500,test,17,2,46238,,48821,,29.68164415931166,29.68164415931166,,33.60059523282288
761,762,verse500,test,18,2,48821,46238,56874,29.68164415931166,33.60059523282288,33.60059523282288,29.68164415931166,35.369478367654786
762,763,verse500,test,19,2,56874,48821,66697,33.60059523282288,35.369478367654786,35.369478367654786,33.60059523282288,37.3496987939662
763,764,verse500,test,20,3,66697,56874,70271,35.369478367654786,37.3496987939662,37.3496987939662,35.369478367654786,37.067505985701274
764,765,verse500,test,21,3,70271,66697,73883,37.3496987939662,37.067505985701274,37.067505985701274,37.3496987939662,37.05401462729781
765,766,verse500,test,22,3,73883,70271,72032,37.067505985701274,37.05401462729781,37.05401462729781,37.067505985701274,34.91418050019218
766,767,verse500,test,23,3,72032,73883,82983,37.05401462729781,34.91418050019218,34.91418050019218,37.05401462729781,
767,768,verse500,test,24,3,82983,72032,,34.91418050019218,,,34.91418050019218,
768,769,verse503,val,18,2,46293,,52503,,32.07802986469088,32.07802986469088,,32.89376840679705
769,770,verse503,val,19,2,52503,46293,57419,32.07802986469088,32.89376840679705,32.89376840679705,32.07802986469088,35.566838487557476
770,771,verse503,val,20,3,57419,52503,62495,32.89376840679705,35.566838487557476,35.566838487557476,32.89376840679705,35.185224171518364
771,772,verse503,val,21,3,62495,57419,64122,35.566838487557476,35.185224171518364,35.185224171518364,35.566838487557476,34.14674215792775
772,773,verse503,val,22,3,64122,62495,61998,35.185224171518364,34.14674215792775,34.14674215792775,35.185224171518364,
773,774,verse503,val,23,3,61998,64122,,34.14674215792775,,,34.14674215792775,
774,775,verse504,train,18,2,34716,,40420,,31.20897306865447,31.20897306865447,,33.51119216023208
775,776,verse504,train,19,2,40420,34716,47014,31.20897306865447,33.51119216023208,33.51119216023208,31.20897306865447,36.27671429443411
776,777,verse504,train,20,3,47014,40420,54621,33.51119216023208,36.27671429443411,36.27671429443411,33.51119216023208,37.22902093797257
777,778,verse504,train,21,3,54621,47014,58530,36.27671429443411,37.22902093797257,37.22902093797257,36.27671429443411,35.14256678161116
778,779,verse504,train,22,3,58530,54621,56380,37.22902093797257,35.14256678161116,35.14256678161116,37.22902093797257,32.69556544854363
779,780,verse504,train,23,3,56380,58530,62649,35.14256678161116,32.69556544854363,32.69556544854363,35.14256678161116,
780,781,verse504,train,24,3,62649,56380,,32.69556544854363,,,32.69556544854363,
781,782,verse506,train,7,1,25780,,31995,,20.639767440550294,20.639767440550294,,23.40939982143925
782,783,verse506,train,8,2,31995,25780,32936,20.639767440550294,23.40939982143925,23.40939982143925,20.639767440550294,23.173260452512935
783,784,verse506,train,9,2,32936,31995,32209,23.40939982143925,23.173260452512935,23.173260452512935,23.40939982143925,23.558437978779494
784,785,verse506,train,10,2,32209,32936,36046,23.173260452512935,23.558437978779494,23.558437978779494,23.173260452512935,25.573423705088842
785,786,verse506,train,11,2,36046,32209,39741,23.558437978779494,25.573423705088842,25.573423705088842,23.558437978779494,26.324893162176366
786,787,verse506,train,12,2,39741,36046,41825,25.573423705088842,26.324893162176366,26.324893162176366,25.573423705088842,26.076809620810597
787,788,verse506,train,13,2,41825,39741,45438,26.324893162176366,26.076809620810597,26.076809620810597,26.324893162176366,26.0
788,789,verse506,train,14,2,45438,41825,46067,26.076809620810597,26.0,26.0,26.076809620810597,27.09243436828813
789,790,verse506,train,15,2,46067,45438,52730,26.0,27.09243436828813,27.09243436828813,26.0,29.29163703175362
790,791,verse506,train,16,2,52730,46067,54964,27.09243436828813,29.29163703175362,29.29163703175362,27.09243436828813,30.215889859476256
791,792,verse506,train,17,2,54964,52730,61764,29.29163703175362,30.215889859476256,30.215889859476256,29.29163703175362,33.54101966249684
792,793,verse506,train,18,2,61764,54964,69643,30.215889859476256,33.54101966249684,33.54101966249684,30.215889859476256,37.376463182061514
793,794,verse506,train,19,2,69643,61764,75744,33.54101966249684,37.376463182061514,37.376463182061514,33.54101966249684,37.64306044943742
794,795,verse506,train,20,3,75744,69643,79887,37.376463182061514,37.64306044943742,37.64306044943742,37.376463182061514,38.52272056851645
795,796,verse506,train,21,3,79887,75744,85766,37.64306044943742,38.52272056851645,38.52272056851645,37.64306044943742,40.162171256046406
796,797,verse506,train,22,3,85766,79887,86085,38.52272056851645,40.162171256046406,40.162171256046406,38.52272056851645,36.359317925395686
797,798,verse506,train,23,3,86085,85766,83929,40.162171256046406,36.359317925395686,36.359317925395686,40.162171256046406,31.78049716414141
798,799,verse506,train,24,3,83929,86085,91528,36.359317925395686,31.78049716414141,31.78049716414141,36.359317925395686,
799,800,verse506,train,25,3,91528,83929,,31.78049716414141,,,31.78049716414141,
800,801,verse507,train,16,2,29379,,32555,,25.019992006393608,25.019992006393608,,25.495097567963924
801,802,verse507,train,17,2,32555,29379,35058,25.019992006393608,25.495097567963924,25.495097567963924,25.019992006393608,28.879058156387302
802,803,verse507,train,18,2,35058,32555,41502,25.495097567963924,28.879058156387302,28.879058156387302,25.495097567963924,29.631064780058107
803,804,verse507,train,19,2,41502,35058,44490,28.879058156387302,29.631064780058107,29.631064780058107,28.879058156387302,32.07802986469088
804,805,verse507,train,20,3,44490,41502,54691,29.631064780058107,32.07802986469088,32.07802986469088,29.631064780058107,32.155870381627054
805,806,verse507,train,21,3,54691,44490,55554,32.07802986469088,32.155870381627054,32.155870381627054,32.07802986469088,34.07345007480164
806,807,verse507,train,22,3,55554,54691,54796,32.155870381627054,34.07345007480164,34.07345007480164,32.155870381627054,28.231188426986208
807,808,verse507,train,23,3,54796,55554,52334,34.07345007480164,28.231188426986208,28.231188426986208,34.07345007480164,
808,809,verse507,train,24,3,52334,54796,,28.231188426986208,,,28.231188426986208,
809,810,verse510,train,8,2,16852,,17353,,20.615528128088304,20.615528128088304,,22.02271554554524
810,811,verse510,train,9,2,17353,16852,17723,20.615528128088304,22.02271554554524,22.02271554554524,20.615528128088304,21.563858652847824
811,812,verse510,train,10,2,17723,17353,18071,22.02271554554524,21.563858652847824,21.563858652847824,22.02271554554524,22.15851980616034
812,813,verse510,train,11,2,18071,17723,20058,21.563858652847824,22.15851980616034,22.15851980616034,21.563858652847824,23.558437978779494
813,814,verse510,train,12,2,20058,18071,21034,22.15851980616034,23.558437978779494,23.558437978779494,22.15851980616034,24.166091947189145
814,815,verse510,train,13,2,21034,20058,22842,23.558437978779494,24.166091947189145,24.166091947189145,23.558437978779494,24.20743687382041
815,816,verse510,train,14,2,22842,21034,24075,24.166091947189145,24.20743687382041,24.20743687382041,24.166091947189145,25.199206336708304
816,817,verse510,train,15,2,24075,22842,25600,24.20743687382041,25.199206336708304,25.199206336708304,24.20743687382041,24.08318915758459
817,818,verse510,train,16,2,25600,24075,28313,25.199206336708304,24.08318915758459,24.08318915758459,25.199206336708304,27.16615541441225
818,819,verse510,train,17,2,28313,25600,31417,24.08318915758459,27.16615541441225,27.16615541441225,24.08318915758459,28.442925306655784
819,820,verse510,train,18,2,31417,28313,32588,27.16615541441225,28.442925306655784,28.442925306655784,27.16615541441225,31.25699921617557
820,821,verse510,train,19,2,32588,31417,38645,28.442925306655784,31.25699921617557,31.25699921617557,28.442925306655784,32.984845004941285
821,822,verse510,train,20,3,38645,32588,41443,31.25699921617557,32.984845004941285,32.984845004941285,31.25699921617557,33.95585369269929
822,823,verse510,train,21,3,41443,38645,46107,32.984845004941285,33.95585369269929,33.95585369269929,32.984845004941285,34.249087579087416
823,824,verse510,train,22,3,46107,41443,49322,33.95585369269929,34.249087579087416,34.249087579087416,33.95585369269929,31.080540535840107
824,825,verse510,train,23,3,49322,46107,48289,34.249087579087416,31.080540535840107,31.080540535840107,34.249087579087416,
825,826,verse510,train,24,3,48289,49322,,31.080540535840107,,,31.080540535840107,
826,827,verse514,train,8,2,17529,,16985,,18.788294228055936,18.788294228055936,,20.149441679609886
827,828,verse514,train,9,2,16985,17529,16665,18.788294228055936,20.149441679609886,20.149441679609886,18.788294228055936,20.639767440550294
828,829,verse514,train,10,2,16665,16985,16830,20.149441679609886,20.639767440550294,20.639767440550294,20.149441679609886,20.42057785666214
829,830,verse514,train,11,2,16830,16665,18056,20.639767440550294,20.42057785666214,20.42057785666214,20.639767440550294,21.236760581595302
830,831,verse514,train,12,2,18056,16830,19221,20.42057785666214,21.236760581595302,21.236760581595302,20.42057785666214,22.11334438749598
831,832,verse514,train,13,2,19221,18056,20941,21.236760581595302,22.11334438749598,22.11334438749598,21.236760581595302,21.0
832,833,verse514,train,14,2,20941,19221,22708,22.11334438749598,21.0,21.0,22.11334438749598,23.043437243605826
833,834,verse514,train,15,2,22708,20941,24388,21.0,23.043437243605826,23.043437243605826,21.0,24.08318915758459
834,835,verse514,train,16,2,24388,22708,26476,23.043437243605826,24.08318915758459,24.08318915758459,23.043437243605826,25.337718918639855
835,836,verse514,train,17,2,26476,24388,30113,24.08318915758459,25.337718918639855,25.337718918639855,24.08318915758459,26.68332812825267
836,837,verse514,train,18,2,30113,26476,32353,25.337718918639855,26.68332812825267,26.68332812825267,25.337718918639855,29.444863728670914
837,838,verse514,train,19,2,32353,30113,38524,26.68332812825267,29.444863728670914,29.444863728670914,26.68332812825267,31.336879231984796
838,839,verse514,train,20,3,38524,32353,40055,29.444863728670914,31.336879231984796,31.336879231984796,29.444863728670914,32.57299494980466
839,840,verse514,train,21,3,40055,38524,46161,31.336879231984796,32.57299494980466,32.57299494980466,31.336879231984796,31.064449134018133
840,841,verse514,train,22,3,46161,40055,48192,32.57299494980466,31.064449134018133,31.064449134018133,32.57299494980466,28.442925306655784
841,842,verse514,train,23,3,48192,46161,53461,31.064449134018133,28.442925306655784,28.442925306655784,31.064449134018133,
842,843,verse514,train,24,3,53461,48192,,28.442925306655784,,,28.442925306655784,
843,844,verse518,train,8,2,26434,,25292,,19.87460691435179,19.87460691435179,,22.045407685048602
844,845,verse518,train,9,2,25292,26434,25520,19.87460691435179,22.045407685048602,22.045407685048602,19.87460691435179,23.790754506740637
845,846,verse518,train,10,2,25520,25292,25782,22.045407685048602,23.790754506740637,23.790754506740637,22.045407685048602,24.758836806279895
846,847,verse518,train,11,2,25782,25520,27727,23.790754506740637,24.758836806279895,24.758836806279895,23.790754506740637,25.099800796022265
847,848,verse518,train,12,2,27727,25782,29162,24.758836806279895,25.099800796022265,25.099800796022265,24.758836806279895,25.099800796022265
848,849,verse518,train,13,2,29162,27727,32523,25.099800796022265,25.099800796022265,25.099800796022265,25.099800796022265,25.199206336708304
849,850,verse518,train,14,2,32523,29162,34842,25.099800796022265,25.199206336708304,25.199206336708304,25.099800796022265,26.153393661244042
850,851,verse518,train,15,2,34842,32523,37382,25.199206336708304,26.153393661244042,26.153393661244042,25.199206336708304,25.25866188063018
851,852,verse518,train,16,2,37382,34842,42262,26.153393661244042,25.25866188063018,25.25866188063018,26.153393661244042,26.153393661244042
852,853,verse518,train,17,2,42262,37382,45539,25.25866188063018,26.153393661244042,26.153393661244042,25.25866188063018,29.086079144497972
853,854,verse518,train,18,2,45539,42262,49725,26.153393661244042,29.086079144497972,29.086079144497972,26.153393661244042,31.400636936215164
854,855,verse518,train,19,2,49725,45539,60511,29.086079144497972,31.400636936215164,31.400636936215164,29.086079144497972,34.08812109811862
855,856,verse518,train,20,3,60511,49725,61339,31.400636936215164,34.08812109811862,34.08812109811862,31.400636936215164,33.97057550292606
856,857,verse518,train,21,3,61339,60511,64523,34.08812109811862,33.97057550292606,33.97057550292606,34.08812109811862,33.37663853655727
857,858,verse518,train,22,3,64523,61339,66524,33.97057550292606,33.37663853655727,33.37663853655727,33.97057550292606,31.32091952673165
858,859,verse518,train,23,3,66524,64523,65031,33.37663853655727,31.32091952673165,31.32091952673165,33.37663853655727,
859,860,verse518,train,24,3,65031,66524,,31.32091952673165,,,31.32091952673165,
860,861,verse519,train,9,2,30771,,28775,,23.108440016582687,23.108440016582687,,22.869193252058544
861,862,verse519,train,10,2,28775,30771,29086,23.108440016582687,22.869193252058544,22.869193252058544,23.108440016582687,22.338307903688676
862,863,verse519,train,11,2,29086,28775,32879,22.869193252058544,22.338307903688676,22.338307903688676,22.869193252058544,23.727621035409346
863,864,verse519,train,12,2,32879,29086,36984,22.338307903688676,23.727621035409346,23.727621035409346,22.338307903688676,24.596747752497688
864,865,verse519,train,13,2,36984,32879,40853,23.727621035409346,24.596747752497688,24.596747752497688,23.727621035409346,25.199206336708304
865,866,verse519,train,14,2,40853,36984,45537,24.596747752497688,25.199206336708304,25.199206336708304,24.596747752497688,25.019992006393608
866,867,verse519,train,15,2,45537,40853,48616,25.199206336708304,25.019992006393608,25.019992006393608,25.199206336708304,26.095976701399778
867,868,verse519,train,16,2,48616,45537,53370,25.019992006393608,26.095976701399778,26.095976701399778,25.019992006393608,27.23967694375247
868,869,verse519,train,17,2,53370,48616,57248,26.095976701399778,27.23967694375247,27.23967694375247,26.095976701399778,30.675723300355934
869,870,verse519,train,18,2,57248,53370,66913,27.23967694375247,30.675723300355934,30.675723300355934,27.23967694375247,31.63858403911275
870,871,verse519,train,19,2,66913,57248,75248,30.675723300355934,31.63858403911275,31.63858403911275,30.675723300355934,33.8673884437522
871,872,verse519,train,20,3,75248,66913,80846,31.63858403911275,33.8673884437522,33.8673884437522,31.63858403911275,35.79106033634656
872,873,verse519,train,21,3,80846,75248,90385,33.8673884437522,35.79106033634656,35.79106033634656,33.8673884437522,36.41428291206625
873,874,verse519,train,22,3,90385,80846,96776,35.79106033634656,36.41428291206625,36.41428291206625,35.79106033634656,32.14031735997639
874,875,verse519,train,23,3,96776,90385,98902,36.41428291206625,32.14031735997639,32.14031735997639,36.41428291206625,29.68164415931166
875,876,verse519,train,24,3,98902,96776,90051,32.14031735997639,29.68164415931166,29.68164415931166,32.14031735997639,
876,877,verse519,train,25,3,90051,98902,,29.68164415931166,,,29.68164415931166,
877,878,verse521,train,7,1,14769,,20342,,20.024984394500787,20.024984394500787,,20.615528128088304
878,879,verse521,train,8,2,20342,14769,20203,20.024984394500787,20.615528128088304,20.615528128088304,20.024984394500787,22.47220505424423
879,880,verse521,train,9,2,20203,20342,19971,20.615528128088304,22.47220505424423,22.47220505424423,20.615528128088304,22.494443758403985
880,881,verse521,train,10,2,19971,20203,20319,22.47220505424423,22.494443758403985,22.494443758403985,22.47220505424423,21.400934559032695
881,882,verse521,train,11,2,20319,19971,20976,22.494443758403985,21.400934559032695,21.400934559032695,22.494443758403985,23.194827009486403
882,883,verse521,train,12,2,20976,20319,22622,21.400934559032695,23.194827009486403,23.194827009486403,21.400934559032695,23.021728866442675
883,884,verse521,train,13,2,22622,20976,24445,23.194827009486403,23.021728866442675,23.021728866442675,23.194827009486403,24.186773244895647
884,885,verse521,train,14,2,24445,22622,26623,23.021728866442675,24.186773244895647,24.186773244895647,23.021728866442675,24.186773244895647
885,886,verse521,train,15,2,26623,24445,29253,24.186773244895647,24.186773244895647,24.186773244895647,24.186773244895647,26.70205984563738
886,887,verse521,train,16,2,29253,26623,31217,24.186773244895647,26.70205984563738,26.70205984563738,24.186773244895647,27.65863337187866
887,888,verse521,train,17,2,31217,29253,34800,26.70205984563738,27.65863337187866,27.65863337187866,26.70205984563738,29.631064780058107
888,889,verse521,train,18,2,34800,31217,40399,27.65863337187866,29.631064780058107,29.631064780058107,27.65863337187866,34.20526275297414
889,890,verse521,train,19,2,40399,34800,47174,29.631064780058107,34.20526275297414,34.20526275297414,29.631064780058107,34.26368339802363
890,891,verse521,train,20,3,47174,40399,50819,34.20526275297414,34.26368339802363,34.26368339802363,34.20526275297414,33.97057550292606
891,892,verse521,train,21,3,50819,47174,55247,34.26368339802363,33.97057550292606,33.97057550292606,34.26368339802363,34.07345007480164
892,893,verse521,train,22,3,55247,50819,53010,33.97057550292606,34.07345007480164,34.07345007480164,33.97057550292606,31.921779399024736
893,894,verse521,train,23,3,53010,55247,61520,34.07345007480164,31.921779399024736,31.921779399024736,34.07345007480164,
894,895,verse521,train,24,3,61520,53010,,31.921779399024736,,,31.921779399024736,
895,896,verse525,train,20,3,73749,,83880,,33.37663853655727,33.37663853655727,,36.26292872893749
896,897,verse525,train,21,3,83880,73749,91242,33.37663853655727,36.26292872893749,36.26292872893749,33.37663853655727,36.51027252705737
897,898,verse525,train,22,3,91242,83880,91878,36.26292872893749,36.51027252705737,36.51027252705737,36.26292872893749,34.058772731852805
898,899,verse525,train,23,3,91878,91242,87594,36.51027252705737,34.058772731852805,34.058772731852805,36.51027252705737,33.481338085566414
899,900,verse525,train,24,3,87594,91878,101184,34.058772731852805,33.481338085566414,33.481338085566414,34.058772731852805,
900,901,verse525,train,25,3,101184,87594,,33.481338085566414,,,33.481338085566414,
901,902,verse527,train,15,2,39629,,40875,,25.099800796022265,25.099800796022265,,27.184554438136374
902,903,verse527,train,16,2,40875,39629,43106,25.099800796022265,27.184554438136374,27.184554438136374,25.099800796022265,28.053520278211074
903,904,verse527,train,17,2,43106,40875,46034,27.184554438136374,28.053520278211074,28.053520278211074,27.184554438136374,30.430248109405877
904,905,verse527,train,18,2,46034,43106,48934,28.053520278211074,30.430248109405877,30.430248109405877,28.053520278211074,33.74907406137241
905,906,verse527,train,19,2,48934,46034,55415,30.430248109405877,33.74907406137241,33.74907406137241,30.430248109405877,34.08812109811862
906,907,verse527,train,20,3,55415,48934,56587,33.74907406137241,34.08812109811862,34.08812109811862,33.74907406137241,33.37663853655727
907,908,verse527,train,21,3,56587,55415,63950,34.08812109811862,33.37663853655727,33.37663853655727,34.08812109811862,34.19064199455752
908,909,verse527,train,22,3,63950,56587,63503,33.37663853655727,34.19064199455752,34.19064199455752,33.37663853655727,30.430248109405877
909,910,verse527,train,23,3,63503,63950,61237,34.19064199455752,30.430248109405877,30.430248109405877,34.19064199455752,
910,911,verse527,train,24,3,61237,63503,,30.430248109405877,,,30.430248109405877,
911,912,verse532,train,17,2,43404,,49738,,29.223278392404914,29.223278392404914,,31.20897306865447
912,913,verse532,train,18,2,49738,43404,53084,29.223278392404914,31.20897306865447,31.20897306865447,29.223278392404914,34.0147027033899
913,914,verse532,train,19,2,53084,49738,62108,31.20897306865447,34.0147027033899,34.0147027033899,31.20897306865447,34.36568055487916
914,915,verse532,train,20,3,62108,53084,61693,34.0147027033899,34.36568055487916,34.36568055487916,34.0147027033899,36.6742416417845
915,916,verse532,train,21,3,61693,62108,68302,34.36568055487916,36.6742416417845,36.6742416417845,34.36568055487916,37.86819245752297
916,917,verse532,train,22,3,68302,61693,73562,36.6742416417845,37.86819245752297,37.86819245752297,36.6742416417845,36.61966684720111
917,918,verse532,train,23,3,73562,68302,68378,37.86819245752297,36.61966684720111,36.61966684720111,37.86819245752297,33.61547262794322
918,919,verse532,train,24,3,68378,73562,71226,36.61966684720111,33.61547262794322,33.61547262794322,36.61966684720111,
919,920,verse532,train,25,3,71226,68378,,33.61547262794322,,,33.61547262794322,
920,921,verse533,train,9,2,28163,,28591,,25.019992006393608,25.019992006393608,,24.372115213907882
921,922,verse533,train,10,2,28591,28163,30115,25.019992006393608,24.372115213907882,24.372115213907882,25.019992006393608,24.186773244895647
922,923,verse533,train,11,2,30115,28591,31532,24.372115213907882,24.186773244895647,24.186773244895647,24.372115213907882,26.038433132583073
923,924,verse533,train,12,2,31532,30115,34766,24.186773244895647,26.038433132583073,26.038433132583073,24.186773244895647,25.495097567963924
924,925,verse533,train,13,2,34766,31532,38081,26.038433132583073,25.495097567963924,25.495097567963924,26.038433132583073,26.19160170741759
925,926,verse533,train,14,2,38081,34766,40520,25.495097567963924,26.19160170741759,26.19160170741759,25.495097567963924,27.073972741361768
926,927,verse533,train,15,2,40520,38081,44690,26.19160170741759,27.073972741361768,27.073972741361768,26.19160170741759,28.071337695236398
927,928,verse533,train,16,2,44690,40520,49822,27.073972741361768,28.071337695236398,28.071337695236398,27.073972741361768,31.080540535840107
928,929,verse533,train,17,2,49822,44690,55496,28.071337695236398,31.080540535840107,31.080540535840107,28.071337695236398,33.15116890850155
929,930,verse533,train,18,2,55496,49822,59214,31.080540535840107,33.15116890850155,33.15116890850155,31.080540535840107,36.013886210738214
930,931,verse533,train,19,2,59214,55496,68247,33.15116890850155,36.013886210738214,36.013886210738214,33.15116890850155,38.262252939417984
931,932,verse533,train,20,3,68247,59214,75932,36.013886210738214,38.262252939417984,38.262252939417984,36.013886210738214,37.242448899072144
932,933,verse533,train,21,3,75932,68247,81888,38.262252939417984,37.242448899072144,37.242448899072144,38.262252939417984,39.06404996924922
933,934,verse533,train,22,3,81888,75932,79651,37.242448899072144,39.06404996924922,39.06404996924922,37.242448899072144,38.22302970723278
934,935,verse533,train,23,3,79651,81888,81343,39.06404996924922,38.22302970723278,38.22302970723278,39.06404996924922,
935,936,verse533,train,24,3,81343,79651,,38.22302970723278,,,38.22302970723278,
936,937,verse534,train,17,2,42434,,47392,,28.930952282978865,28.930952282978865,,31.464265445104548
937,938,verse534,train,18,2,47392,42434,51186,28.930952282978865,31.464265445104548,31.464265445104548,28.930952282978865,33.37663853655727
938,939,verse534,train,19,2,51186,47392,56116,31.464265445104548,33.37663853655727,33.37663853655727,31.464265445104548,35.958309192730404
939,940,verse534,train,20,3,56116,51186,59390,33.37663853655727,35.958309192730404,35.958309192730404,33.37663853655727,36.069377593742864
940,941,verse534,train,21,3,59390,56116,66832,35.958309192730404,36.069377593742864,36.069377593742864,35.958309192730404,35.510561809129406
941,942,verse534,train,22,3,66832,59390,67041,36.069377593742864,35.510561809129406,35.510561809129406,36.069377593742864,31.160872901765767
942,943,verse534,train,23,3,67041,66832,63894,35.510561809129406,31.160872901765767,31.160872901765767,35.510561809129406,
943,944,verse534,train,24,3,63894,67041,,31.160872901765767,,,31.160872901765767,
944,945,verse535,train,16,2,40721,,44594,,25.099800796022265,25.099800796022265,,27.367864366808018
945,946,verse535,train,17,2,44594,40721,49866,25.099800796022265,27.367864366808018,27.367864366808018,25.099800796022265,30.512292604784715
946,947,verse535,train,18,2,49866,44594,52265,27.367864366808018,30.512292604784715,30.512292604784715,27.367864366808018,33.301651610693426
947,948,verse535,train,19,2,52265,49866,57806,30.512292604784715,33.301651610693426,33.301651610693426,30.512292604784715,32.95451410656816
948,949,verse535,train,20,3,57806,52265,65118,33.301651610693426,32.95451410656816,32.95451410656816,33.301651610693426,33.66006535941367
949,950,verse535,train,21,3,65118,57806,68642,32.95451410656816,33.66006535941367,33.66006535941367,32.95451410656816,33.481338085566414
950,951,verse535,train,22,3,68642,65118,65134,33.66006535941367,33.481338085566414,33.481338085566414,33.66006535941367,30.822070014844883
951,952,verse535,train,23,3,65134,68642,68321,33.481338085566414,30.822070014844883,30.822070014844883,33.481338085566414,
952,953,verse535,train,24,3,68321,65134,,30.822070014844883,,,30.822070014844883,
953,954,verse536,train,14,2,34141,,36989,,26.095976701399778,26.095976701399778,,26.19160170741759
954,955,verse536,train,15,2,36989,34141,38384,26.095976701399778,26.19160170741759,26.19160170741759,26.095976701399778,26.248809496813376
955,956,verse536,train,16,2,38384,36989,40350,26.19160170741759,26.248809496813376,26.248809496813376,26.19160170741759,28.30194339616981
956,957,verse536,train,17,2,40350,38384,43743,26.248809496813376,28.30194339616981,28.30194339616981,26.248809496813376,28.460498941515414
957,958,verse536,train,18,2,43743,40350,47354,28.30194339616981,28.460498941515414,28.460498941515414,28.30194339616981,32.817678162843876
958,959,verse536,train,19,2,47354,43743,53257,28.460498941515414,32.817678162843876,32.817678162843876,28.460498941515414,34.539832078341085
